id,battle_type,winner,votes_winner,votes_loser,votes_nv,votes_ot,overtime,notes
m3YEYa96Uac,judged,MastaFeat,4,1,0,0,no,none
mEm556N_CR0,judged,Elbiz,5,0,0,0,no,none
mIMYU8Gsrqw,judged,Hazky,3,2,0,0,no,none
mJ3WBQYM4hI,judged,G-Clown,5,0,0,0,no,none
mKC8CoIhT3w,judged,Batang Rebelde,5,0,0,0,no,none
mN_2POgxVRk,judged,Poison13,4,1,0,0,no,none
mO3X6qzjpAo,judged,Lhipkram,6,1,0,0,no,none
mWtIt0xNGq0,judged,Chris Ace,5,0,0,0,no,none
mXmZ3hQLOY0,judged,Romano,3,2,0,0,no,none
mZFdsaOIajM,judged,Nikki,5,0,0,0,no,none
md0V3-ACZz8,judged,Harlem,5,0,0,0,no,none
mgH-oWVP1Ic,judged,Pistolero,4,1,0,0,no,none
mggK8wsLYCQ,promo,NA,NA,NA,NA,NA,NA,none
mhLT3Z1hU6w,judged,LilJohn,5,0,0,0,no,none
mjaAZa0t1SA,judged,Empithri,5,0,0,0,no,none
mjd1uTBY9wA,judged,Poison13,3,2,0,0,no,none
mnHMQjFccX8,judged,Shehyee,5,2,0,0,no,none
mqDGY8D-YT8,judged,Frooz,5,0,0,0,no,none
mqYIEWNUtkI,judged,Mhot,6,1,0,0,no,none
mrEAu-16qWw,judged,Dopee,5,0,0,0,no,none
mt5b1OVxQq8,judged,Sayadd,3,2,0,0,no,none
mumxAjM-Arc,judged,Pamoso,3,0,0,0,no,none
myJ3wvIswqM,judged,Bagsik,5,0,0,0,no,none
n0ltrzxrWPQ,judged,Tipsy D,5,0,0,0,no,none
nBT9r21aMlw,judged,Arma,3,0,0,0,no,none
nF94vBh9Ac0,judged,Katana,3,2,0,0,no,none
nHAv4Fb_7KI,judged,J-King,7,0,0,0,no,none
nWXp9s0bne8,judged,Val,2,1,0,0,no,none
nXJqEOv6SE0,judged,Batang Rebelde,4,1,0,0,no,none
na6OocUIys0,judged,J-Blaque,5,0,0,0,no,none
nbhw0Ti4l9U,judged,Mhot,5,0,0,0,no,none
nhF2osvLdeI,judged,LilStrocks,3,2,0,0,no,none
nifdkNZFp_E,judged,Cerberus,5,0,0,0,no,none
njsDvhOKw-Y,judged,Loonie,7,0,0,0,no,none
nm8qwjNbg0w,judged,J-King,5,0,0,0,no,none
nmlLKs1ay7Q,judged,Pen Pluma,3,2,0,0,no,none
nrIJyYiA4rU,judged,Lhipkram,5,0,0,0,no,none
nx6rPHSLd_8,judged,Jabo,3,2,0,0,no,none
nxOnN-J7CTM,judged,Andy G,5,0,0,0,no,none
o1t_Dr3s864,judged,Batas,8,0,0,0,no,none
o344Ipfq3UU,judged,Sinio,5,0,0,0,no,none
o8fI9Qv9D1w,judged,Bords,3,0,0,0,no,none
oCCKRaRUtCY,judged,Marshall Bonifacio,3,2,0,0,no,none
oD5ywOPBnaE,judged,Elbiz,5,0,0,0,no,none
oDRnWaLNtqE,judged,MastaFeat,3,2,0,0,no,none
oKrQf6-ALPo,judged,Apoc,3,2,0,0,no,none
oTaQkAu6I64,judged,Rudic,5,0,0,0,no,none
od9Z7jIQgWk,judged,Onaks,5,0,0,0,no,none
odPvGpKNB_8,judged,Range,5,0,0,0,no,none
odo1eX64ucM,judged,Mackata,3,2,0,0,no,none
oiN22Wyf_Uo,judged,Chris Ace,5,0,0,0,no,none
okecQ4M20xc,judged,Negho Gy,5,0,0,0,no,none
okmV0PMb9E4,judged,3rdy,2,1,0,0,no,none
oknAPwWnzqk,judged,Chris Ace,3,0,0,0,no,none
oowfcRhTdQ8,judged,Stiff,5,0,0,0,no,none
opBzcZtWiHQ,judged,Dodong Saypa,5,0,0,0,no,none
osZ9nqmIODo,judged,Lhipkram,5,0,0,0,no,none
ot6W3EpD90E,judged,Prince Rhyme,5,0,0,0,no,none
p9CM6vENkEM,judged,Batang Rebelde,5,0,0,0,no,none
pCRpC1-XSL4,judged,Poison13,5,0,0,0,no,none
pEWUBby0_xk,judged,Kros,3,0,0,0,no,none
pNklx7GJ7nM,judged,Batas,7,0,0,0,no,none
pR4axEbcEbQ,judged,BLKD,7,0,0,0,no,none
pUqNl9LWwhw,judged,Bogchick,3,2,0,0,no,none
pVY-2Fqdum0,judged,Tipsy D,5,0,0,0,no,none
pWUhqtsJ5iE,promo,NA,NA,NA,NA,NA,NA,none
pXbM6_H5Z68,judged,Luxuria,3,2,0,0,no,none
p_0oRsNeIys,judged,Tipsy D,5,0,0,0,no,none
pbVXx5-_Fak,judged,Zaito,4,1,0,0,no,none
pefDgL-3QeU,judged,Jonas,5,0,0,0,no,none
polVYt9qcZ4,judged,Sixth Threat,5,0,0,0,no,none
prysyM-IED8,judged,Lhipkram,5,2,0,0,no,none
psABWn3ilvM,judged,Apekz,5,0,0,0,no,none
q7mRchSRLW4,judged,Prince Rhyme,5,0,0,0,no,none
q9iupo8MrQE,judged,Pistolero,3,2,0,0,no,none
qONgx_4uj2w,judged,Lhipkram,5,0,0,0,no,none
qQPTSgWVb7M,judged,Aklas,6,1,0,0,no,none
qRzYDWZfJq0,judged,CripLi,5,0,0,0,no,none
qTO6ACFQnxs,judged,Sinio,5,0,0,0,no,none
qbegs9-zzV8,judged,Dhuski,5,0,0,0,no,none
qfTaZ_yXzg4,judged,Maxford,4,1,0,0,no,none
qgJVsJlVUp0,judged,Batas,5,0,0,0,no,none
qgSI0jeFbww,judged,Batas,4,1,0,0,no,none
qiA45ugCjf4,judged,Cool Kidd,5,0,0,0,no,none
qscjktp7dqI,judged,Manda Baliw,5,0,0,0,no,none
r7IswnOaSA4,judged,Batas,7,0,0,0,no,none
r82YacsQJJg,judged,Jonas,5,0,0,0,no,none
r9MEFULGogQ,judged,JDee,5,0,0,0,no,none
rJKY_7rrjHc,judged,Plaridhel,5,2,0,0,no,none
rKTEzskZLrY,judged,Hazky,3,0,0,0,no,none
rSdk62EWW9U,judged,Keelan,3,0,0,0,no,none
rbB0NbE2v-4,judged,Thike,4,1,0,0,no,none
rhj8sq96-qo,judged,Hazky,5,0,0,0,no,none
riAVLe9oRxs,judged,LilJohn,5,0,0,0,no,none
rwbgh8-JCwg,judged,Keelan,4,1,0,0,no,none
s1gX-uiXw2Y,judged,CNine,5,0,0,0,no,none
s9rssg0tXYg,judged,Kregga,5,0,0,0,no,none
sFYX9nEPk9E,judged,C-Quence,5,0,0,0,no,none
sHFiBdKnwgU,judged,Maxford,2,1,0,0,no,none
sJtyWySyg3M,judged,Romano,5,0,0,0,no,none
sUc3IOv1GeI,promo,NA,NA,NA,NA,NA,NA,none
sYhw2ZUsGbs,judged,M Zhayt,5,0,0,0,no,none
sYsHMEeVNf0,judged,Towpher,5,0,0,0,no,none
sZjjvoJXajY,judged,Vitrum,5,0,0,0,no,none
sjFv7upPlN8,judged,Abra,4,1,0,0,no,none
smRpLQWu59M,judged,CripLi,5,0,0,0,no,none
spHgPSIKhyo,judged,Tipsy D,5,0,0,0,no,none
sq4I2KMWcfk,judged,Kial,4,1,0,0,no,none
srclfjTsRTE,judged,Vitrum,7,0,0,0,no,none
sx2QZLRCSs4,judged,CNine,3,0,0,0,no,none
sxBDP10EkGc,judged,CNine,5,0,0,0,no,none
t-iBHUGhYKo,judged,Ruffian,5,0,0,0,no,none
t1lTYxSr3tM,judged,Shernan,5,0,0,0,no,none
t7KNgMnl5w4,judged,EJ Power,7,0,0,0,no,none
t7tVPBoJqPE,judged,J-Blaque,5,0,0,0,no,none
tAdGCvvcuSE,judged,BLKD,3,2,0,0,no,none
tK1X1rfEuRg,judged,Sixth Threat,6,3,0,0,no,none
tOYVnJ-6aX8,judged,Sur Henyo,5,0,0,0,no,none
tSn0rQCC7uM,judged,Sickreto,4,1,0,0,no,none
tUgtjIbr5PE,judged,Pistolero,7,0,0,0,no,none
tYZoTyuz4Wg,judged,Plazma,6,1,0,0,no,none
t_3dYLDjB8Q,judged,Damsa,5,0,0,0,no,none
tcxz94TPqtQ,judged,Andy G,5,0,0,0,no,none
te34JgitHYM,judged,Kenzer,4,1,0,0,no,none
tiPgGVS-_M8,judged,Invictus,6,1,0,0,no,none
to9lxyOjNfE,judged,Sur Henyo,6,1,0,0,no,none
tqVRTBe5Iy4,judged,Yuniko,3,2,0,0,no,none
tsEtOkvu4HM,judged,Empithri,4,1,0,0,no,none
tw6xr3BDP-k,judged,Icaruz,3,2,0,0,no,none
tyNGWmv2TZM,judged,J-Blaque,5,0,0,0,no,none
u0A5cjagzWw,judged,Jonas,4,1,0,0,no,none
u3RqpqLiLo8,judged,BLKD,3,1,1,0,no,NV = no vote
u7mYkxGWP4g,judged,Makii,3,0,0,0,no,none
uD3Ax0ZmP2U,judged,Razick,5,0,0,0,no,Razick rounds only; Hempphil had a family emergency
uIOWVMwgMds,judged,Damsa,5,0,0,0,no,none
uLK1jkXal1A,judged,Omar Baliw,5,0,0,0,no,none
uM16KYy2rsc,judged,SlockOne,7,0,0,0,no,none
uQsh1UgnI6Q,judged,Left Eye Blind,4,1,0,0,no,none
uTOsUEFv6hQ,judged,Sur Henyo,7,0,0,0,no,none
uVHhF8XrA2w,judged,Diddle,5,0,0,0,no,none
uVsgS5_ClM0,judged,Sixth Threat,4,3,0,0,no,none
ukmlVkdrC10,judged,SlockOne,5,0,0,0,no,none
ulmgxgFb1PA,judged,Pistolero,5,0,0,0,no,none
up0vGLXQA-s,judged,Mhot,5,0,0,0,no,none
v-OWCCqwGyM,judged,Crazymix,5,0,0,0,no,none
v0G2s1dt0Ik,judged,Fukuda,4,1,0,0,no,none
v4KV_nhJjLY,judged,Shehyee,7,0,0,0,no,none
vBnWKy9vHSw,judged,SlockOne,5,0,0,0,no,none
vOUfWU-L6d4,judged,Zend Luke,5,0,0,0,no,none
vOuPV_syJGk,judged,Nikki,5,0,0,0,no,none
vQVBeVC4868,judged,Plaridhel,6,1,0,0,no,none
vTKmMbxvktM,judged,RG,2,1,0,0,no,none
vX73SsaLdd0,judged,Troublesome,5,0,0,0,no,none
vZBSh_qnYFw,judged,Frooz,4,1,0,0,no,none
vbFHdcAOUQI,judged,Invictus,5,0,0,0,no,none
vkhlvSeHGrw,judged,Negatibo,5,0,0,0,no,none
vl4yAsFJKUY,judged,Saint Ice,3,2,0,0,no,none
vnCZKut9DxU,judged,Thike,5,0,0,0,no,none
vnGIj6jY5wY,judged,Hazky,5,0,0,0,no,none
vpsL3C9hokA,judged,Sayadd,3,2,0,0,no,none
vtOT-rbGYH0,promo,NA,NA,NA,NA,NA,NA,none
w-Num_ojNgg,judged,Tipsy D,5,0,0,0,no,none
w-stMqCduMg,judged,Hizuka,5,0,0,0,no,none
w29Epto_bVw,judged,LilStrocks,4,1,0,0,no,none
w8XCtTpakj0,judged,Aelekz,5,0,0,0,no,none
w8mrUR0InAs,judged,Fukuda,6,1,0,0,no,none
wAHiCmTyyZM,judged,Sur Henyo,5,0,0,0,no,none
wPiBDzAx7WY,promo,NA,NA,NA,NA,NA,NA,none
wR_TM2MON6Y,judged,Romano,5,0,0,0,no,none
wSVla2kXR9Q,judged,Ryl,5,0,0,0,no,none
wVbN3qyaqpA,judged,Mimack,3,0,0,0,no,none
wVc8akiuzbM,judged,Makii,3,0,0,0,no,none
welPBlbpdx0,judged,Si7ick,3,2,0,0,no,none
wkxxY43BrMo,judged,Batas,7,0,0,0,no,none
wnvhNAl4zqs,judged,Romano,5,2,0,0,no,none
x0fnpDyVm9s,promo,NA,NA,NA,NA,NA,NA,none
x46WuzFAcAM,judged,Romano,5,0,0,0,no,none
x5_EErMbcqw,judged,LilJohn,3,2,0,0,no,none
xARwLri-rN4,judged,Frooz,3,2,0,0,no,none
xC70a4W3SCc,promo,NA,NA,NA,NA,NA,NA,none
xDodc_Wwn-g,judged,Asser,4,1,0,0,no,none
xIXPyHZg8dI,judged,Emar Industriya,3,2,0,0,no,none
xM5Z_AQzo5Y,judged,Andy G,5,0,0,0,no,none
xNBODIvxBY4,judged,Zaki,5,0,0,0,no,none
xf9UfPniXgw,judged,Bonet,3,0,0,0,no,none
xki1k_yS_jE,judged,Mocks Wun,4,1,0,0,no,none
xnrV0vKx9Lw,judged,Elbiz,5,0,0,0,no,none
xyN0_xpiqFc,judged,Jawz,5,0,0,0,no,none
xzeMQviMwLE,judged,Mhot,9,0,0,0,no,none
y4tamIir-TE,judged,Silent Effect,5,0,0,0,no,none
y5jcCqyNoMg,judged,Lanzeta,5,0,0,0,no,none
y6W_y3wohUI,judged,JDee,3,2,0,0,no,none
y7ku_sN0PB4,judged,Fukuda,4,1,0,0,no,none
y8BKpG8mkHE,judged,Sixth Threat,4,1,0,0,no,none
yDAspNV6oZw,judged,Article Clipted,5,0,0,0,no,none
yDD8HiqzEdI,judged,Luxuria,6,1,0,0,no,none
yFfxL5sMI64,judged,Zend Luke,5,0,0,0,no,none
yFiGismDYoo,judged,EJ Power,5,0,0,0,no,none
yIHCe30XQWE,judged,Doc Pau,5,0,0,0,no,none
yIbfg1PRTgI,judged,Empithri,5,0,0,0,no,none
yJtQH7TFGgA,judged,Sensei,5,0,0,0,no,none
yOT0bgWaGVg,judged,Empithri,4,1,0,0,no,none
yUVSb5_jO84,judged,Antonym,5,0,0,0,no,none
y_1ZMvRfcrc,judged,Thike,5,0,0,0,no,none
yeKIOhMONxg,judged,C-Quence,5,0,0,0,no,none
yg1W-LdDb_I,judged,Sinio,5,0,0,0,no,none
yg5Ng-3mzAE,judged,Marshall Bonifacio,3,2,0,0,no,none
yrAtwuwJ_MA,judged,Prince Rhyme,4,1,0,0,no,none
yveLwhAiVcI,judged,Kregga,3,2,0,0,no,none
z-UrUyjEXbM,judged,Poison13,5,0,0,0,no,none
z0dkqiGumxc,judged,Article Clipted,4,1,0,0,no,none
zAR8BM4JXcI,judged,M Zhayt,4,1,0,0,no,none
zCFALB8QkvQ,judged,Makii,5,0,0,0,no,none
zCqaLb7A9mw,judged,Loon,3,0,0,0,no,none
zNw57UA1MJc,judged,Apoc,5,0,0,0,no,none
zPBdg-uEDio,judged,Pistolero,7,0,0,0,no,none
zW-HOvPIiMw,judged,Classico,3,0,0,0,no,none
zWTapWo_Iho,judged,Shaboy,3,0,0,0,no,none
zX7cZsU9DAE,judged,2khelle,3,2,0,0,no,none
zYeqglQYPAo,judged,Lhipkram,7,0,0,0,no,none
zaSmqfbCZ8I,judged,Lhipkram,5,0,0,0,no,none
zjExubcovyI,judged,G-Clown,6,1,0,0,no,none
zjOjzbno8jk,judged,Cloud9,2,1,0,0,no,none
zlu2YRX9Ve0,judged,Shaboy,5,0,0,0,no,none
zw0StGhysxY,judged,Badang,4,1,0,0,no,none
